2016-04-06T02:00:00.000,Reliant Transportation Inc.,9.5,Leesel Transportation Corp.,9.1,G.V.C. LTD,7.799999999999999,New Dawn Transit LLC,6.700000000000001,Pioneer Transportation,5.199999999999999
2016-04-07T02:00:00.000,Leesel Transportation Corp.,15.299999999999999,Reliant Transportation Inc.,10.6,G.V.C. LTD,8.2,Boro Transit Inc.,6.9,Pioneer Transportation,6.4
2016-04-08T02:00:00.000,G.V.C. LTD,10.299999999999999,Leesel Transportation Corp.,8.7,Reliant Transportation Inc.,6.3,New Dawn Transit LLC,5.1,IC Bus Inc.,3.9000000000000004
2016-04-11T02:00:00.000,Reliant Transportation Inc.,11.0,Leesel Transportation Corp.,9.0,New Dawn Transit LLC,7.300000000000001,IC Bus Inc.,6.9,Pioneer Transportation,6.8
2016-04-12T02:00:00.000,New Dawn Transit LLC,9.0,Leesel Transportation Corp.,9.0,G.V.C. LTD,8.8,Reliant Transportation Inc.,8.6,Pioneer Transportation,8.5
2016-04-13T02:00:00.000,Leesel Transportation Corp.,9.799999999999999,New Dawn Transit LLC,8.5,Pioneer Transportation,7.4,G.V.C. LTD,5.2,Reliant Transportation Inc.,4.9
2016-04-14T02:00:00.000,Leesel Transportation Corp.,7.3999999999999995,Reliant Transportation Inc.,6.5,Pioneer Transportation,6.3,G.V.C. LTD,5.8,New Dawn Transit LLC,5.2
2016-04-15T02:00:00.000,New Dawn Transit LLC,9.4,Reliant Transportation Inc.,9.1,G.V.C. LTD,9.0,Pioneer Transportation,7.3,Boro Transit Inc.,7.0
2016-04-17T02:00:00.000,Van Trans LLC,0.2
2016-04-18T02:00:00.000,Leesel Transportation Corp.,11.399999999999999,Reliant Transportation Inc.,7.5,New Dawn Transit LLC,6.9,IC Bus Inc.,5.5,SNT Bus Inc.,5.2
2016-04-19T02:00:00.000,Leesel Transportation Corp.,8.2,Reliant Transportation Inc.,7.6,New Dawn Transit LLC,7.000000000000001,Pioneer Transportation,6.5,Boro Transit Inc.,5.7
2016-04-20T02:00:00.000,Reliant Transportation Inc.,9.5,Leesel Transportation Corp.,9.200000000000001,New Dawn Transit LLC,9.2,Pioneer Transportation,6.1,G.V.C. LTD,5.5
2016-04-21T02:00:00.000,Leesel Transportation Corp.,10.3,New Dawn Transit LLC,9.3,Reliant Transportation Inc.,7.3,Pioneer Transportation,6.1,G.V.C. LTD,4.6000000000000005
2016-04-22T02:00:00.000,New Dawn Transit LLC,10.8,Leesel Transportation Corp.,9.899999999999999,Pioneer Transportation,8.6,Reliant Transportation Inc.,7.8999999999999995,G.V.C. LTD,5.4
2016-04-25T02:00:00.000,Mar-Can Transportation,0.6,B & F Skilled Inc.,0.3,Thomas Buses Inc.,0.3
2016-04-27T02:00:00.000,Leesel Transportation Corp.,0.5,All County Bus LLC,0.4,Reliant Transportation Inc.,0.3
2016-04-28T02:00:00.000,Mar-Can Transportation,0.5,First Steps Transportation Inc.,0.4,Pioneer Transportation,0.3,SNT Bus Inc.,0.2
2016-04-29T02:00:00.000,Thomas Buses Inc.,1.0
2016-05-02T02:00:00.000,Pioneer Transportation,12.6,Boro Transit Inc.,10.5,Reliant Transportation Inc.,9.499999999999998,Leesel Transportation Corp.,9.0,New Dawn Transit LLC,8.9
2016-05-03T02:00:00.000,Leesel Transportation Corp.,14.299999999999999,Reliant Transportation Inc.,12.3,New Dawn Transit LLC,11.5,G.V.C. LTD,9.4,Pioneer Transportation,9.2
2016-05-04T02:00:00.000,Pioneer Transportation,10.1,Leesel Transportation Corp.,9.499999999999998,New Dawn Transit LLC,8.5,G.V.C. LTD,6.4,Reliant Transportation Inc.,6.2
2016-05-05T02:00:00.000,Leesel Transportation Corp.,7.999999999999999,Pioneer Transportation,6.8,Reliant Transportation Inc.,5.9,Boro Transit Inc.,4.3,New Dawn Transit LLC,4.0
2016-05-06T02:00:00.000,Reliant Transportation Inc.,14.5,Leesel Transportation Corp.,11.9,G.V.C. LTD,7.5,Boro Transit Inc.,6.3,Pioneer Transportation,6.1000000000000005
2016-05-09T02:00:00.000,Leesel Transportation Corp.,10.6,G.V.C. LTD,10.3,Pioneer Transportation,9.1,Reliant Transportation Inc.,8.5,New Dawn Transit LLC,7.800000000000001
2016-05-10T02:00:00.000,New Dawn Transit LLC,12.600000000000001,Leesel Transportation Corp.,8.7,Reliant Transportation Inc.,8.0,Pioneer Transportation,7.5,G.V.C. LTD,7.0
2016-05-11T02:00:00.000,New Dawn Transit LLC,8.0,Leesel Transportation Corp.,7.6,Reliant Transportation Inc.,7.3,G.V.C. LTD,4.2,Pioneer Transportation,4.199999999999999
2016-05-12T02:00:00.000,Leesel Transportation Corp.,11.899999999999999,New Dawn Transit LLC,10.600000000000001,G.V.C. LTD,7.2,Reliant Transportation Inc.,7.2,Boro Transit Inc.,6.0
2016-05-13T02:00:00.000,Leesel Transportation Corp.,11.4,G.V.C. LTD,9.7,Pioneer Transportation,8.7,New Dawn Transit LLC,6.4,Reliant Transportation Inc.,6.3
2016-05-16T02:00:00.000,Pioneer Transportation,11.5,Leesel Transportation Corp.,10.7,Reliant Transportation Inc.,8.2,New Dawn Transit LLC,7.5,G.V.C. LTD,7.3
2016-05-17T02:00:00.000,Leesel Transportation Corp.,10.1,Pioneer Transportation,7.1,G.V.C. LTD,6.6,New Dawn Transit LLC,5.6000000000000005,Reliant Transportation Inc.,5.3
2016-05-18T02:00:00.000,New Dawn Transit LLC,13.4,G.V.C. LTD,8.899999999999999,Leesel Transportation Corp.,7.3999999999999995,Pioneer Transportation,6.7,Careful Bus,6.5
2016-05-19T02:00:00.000,Pioneer Transportation,8.6,New Dawn Transit LLC,8.6,G.V.C. LTD,8.0,Leesel Transportation Corp.,8.0,Reliant Transportation Inc.,6.3999999999999995
2016-05-20T02:00:00.000,Pioneer Transportation,13.2,New Dawn Transit LLC,12.399999999999999,Leesel Transportation Corp.,11.200000000000001,G.V.C. LTD,9.3,Reliant Transportation Inc.,8.1
2016-05-22T02:00:00.000,Jofaz Transportation Inc.,0.2
2016-05-23T02:00:00.000,New Dawn Transit LLC,12.799999999999999,Pioneer Transportation,10.0,Reliant Transportation Inc.,8.6,Leesel Transportation Corp.,7.8999999999999995,G.V.C. LTD,7.3999999999999995
2016-05-24T02:00:00.000,Leesel Transportation Corp.,12.8,New Dawn Transit LLC,11.4,G.V.C. LTD,10.6,Pioneer Transportation,9.5,Reliant Transportation Inc.,8.5
2016-05-25T02:00:00.000,New Dawn Transit LLC,8.700000000000001,Reliant Transportation Inc.,8.3,G.V.C. LTD,7.3999999999999995,Leesel Transportation Corp.,6.7,Pioneer Transportation,4.6
2016-05-26T02:00:00.000,Reliant Transportation Inc.,18.3,G.V.C. LTD,11.4,Pioneer Transportation,10.200000000000001,Leesel Transportation Corp.,10.1,Careful Bus,9.7
2016-05-27T02:00:00.000,New Dawn Transit LLC,10.8,Leesel Transportation Corp.,6.5,Reliant Transportation Inc.,6.0,Pioneer Transportation,4.8,G.V.C. LTD,4.5
2016-05-31T02:00:00.000,Reliant Transportation Inc.,13.5,Leesel Transportation Corp.,10.1,Pioneer Transportation,8.5,New Dawn Transit LLC,7.4,G.V.C. LTD,5.8999999999999995
2016-06-01T02:00:00.000,G.V.C. LTD,10.799999999999999,Reliant Transportation Inc.,10.4,Leesel Transportation Corp.,8.6,Boro Transit Inc.,7.300000000000001,New Dawn Transit LLC,6.800000000000001
2016-06-02T02:00:00.000,Leesel Transportation Corp.,9.200000000000001,Reliant Transportation Inc.,8.8,New Dawn Transit LLC,7.2,G.V.C. LTD,6.9,Boro Transit Inc.,5.5
2016-06-03T02:00:00.000,G.V.C. LTD,11.1,New Dawn Transit LLC,9.2,Leesel Transportation Corp.,8.1,Reliant Transportation Inc.,6.699999999999999,IC Bus Inc.,5.0
2016-06-06T02:00:00.000,New Dawn Transit LLC,12.1,Pioneer Transportation,11.5,G.V.C. LTD,8.9,Reliant Transportation Inc.,8.7,Leesel Transportation Corp.,8.6
2016-06-07T02:00:00.000,G.V.C. LTD,9.4,Reliant Transportation Inc.,8.0,New Dawn Transit LLC,7.2,Leesel Transportation Corp.,6.8999999999999995,Pioneer Transportation,6.2
2016-06-08T02:00:00.000,G.V.C. LTD,10.9,Leesel Transportation Corp.,10.299999999999999,IC Bus Inc.,8.2,Reliant Transportation Inc.,6.3,Boro Transit Inc.,6.1
2016-06-09T02:00:00.000,Thomas Buses Inc.,1.8,G.V.C. LTD,1.7,Logan Bus Company Inc.,1.6,Pioneer Transportation,1.5,Don Thomas Buses Inc.,1.0
2016-06-10T02:00:00.000,New Dawn Transit LLC,16.0,G.V.C. LTD,8.2,Leesel Transportation Corp.,7.3,Reliant Transportation Inc.,6.0,Pioneer Transportation,5.6000000000000005
2016-06-13T02:00:00.000,G.V.C. LTD,9.3,New Dawn Transit LLC,9.0,Leesel Transportation Corp.,7.5,Pioneer Transportation,3.0999999999999996,Reliant Transportation Inc.,2.5
2016-06-14T02:00:00.000,G.V.C. LTD,3.5999999999999996,Leesel Transportation Corp.,1.7999999999999998,Reliant Transportation Inc.,1.7999999999999998,Pioneer Transportation,1.2999999999999998,Mar-Can Transportation,0.8999999999999999
2016-06-15T02:00:00.000,Leesel Transportation Corp.,9.2,G.V.C. LTD,5.5,IC Bus Inc.,5.3999999999999995,Reliant Transportation Inc.,5.1,New Dawn Transit LLC,4.8
2016-06-16T02:00:00.000,Leesel Transportation Corp.,10.2,G.V.C. LTD,8.7,New Dawn Transit LLC,7.8,Reliant Transportation Inc.,5.3,First Steps Transportation Inc.,4.2
2016-06-17T02:00:00.000,Reliant Transportation Inc.,6.4,G.V.C. LTD,5.0,Don Thomas Buses Inc.,2.3,IC Bus Inc.,2.1,New Dawn Transit LLC,1.7000000000000002
2016-06-20T02:00:00.000,New Dawn Transit LLC,8.4,G.V.C. LTD,6.8999999999999995,Reliant Transportation Inc.,5.1,Pioneer Transportation,3.9,Don Thomas Buses Inc.,3.4
2016-06-21T02:00:00.000,G.V.C. LTD,9.4,New Dawn Transit LLC,6.1,Reliant Transportation Inc.,4.5,Pioneer Transportation,3.3000000000000003,SNT Bus Inc.,2.8
2016-06-22T02:00:00.000,New Dawn Transit LLC,11.499999999999998,Don Thomas Buses Inc.,5.5,G.V.C. LTD,5.5,Pioneer Transportation,5.2,Reliant Transportation Inc.,4.6000000000000005
2016-06-23T02:00:00.000,Don Thomas Buses Inc.,5.3999999999999995,New Dawn Transit LLC,4.8,Reliant Transportation Inc.,4.7,L & M Bus Corp.,3.8,G.V.C. LTD,2.6
2016-06-24T02:00:00.000,Don Thomas Buses Inc.,4.7,IC Bus Inc.,2.7,Reliant Transportation Inc.,2.7,G.V.C. LTD,2.6,New Dawn Transit LLC,2.3000000000000003
2016-06-27T02:00:00.000,New Dawn Transit LLC,10.2,G.V.C. LTD,3.5,Leesel Transportation Corp.,3.4,Reliant Transportation Inc.,3.4,First Steps Transportation Inc.,3.1999999999999997
2016-06-28T02:00:00.000,New Dawn Transit LLC,7.300000000000001,Pioneer Transportation,1.5,Reliant Transportation Inc.,1.2,G.V.C. LTD,1.0999999999999999,Pride Transportation Services,0.8999999999999999
